parent_name,code,name,type
서천군,4753,마산면,면
서천군,4754,마서면,면
서천군,4755,문산면,면
서천군,4756,비인면,면
서천군,4757,서면,면
서천군,4758,서천읍,읍
서천군,4759,시초면,면
서천군,4760,장항읍,읍
서천군,4761,종천면,면
서천군,4762,판교면,면
서천군,4763,한산면,면
서천군,4764,화양면,면
아산시,4765,권곡동,동
아산시,4766,기산동,동
아산시,4767,남동,동
아산시,4768,도고면,면
아산시,4769,둔포면,면
아산시,4770,득산동,동
아산시,4771,모종동,동
아산시,4772,방축동,동
아산시,4773,배미동,동
아산시,4774,배방읍,읍
아산시,4775,법곡동,동
아산시,4776,선장면,면
아산시,4777,송악면,면
아산시,4778,신동,동
아산시,4779,신인동,동
아산시,4780,신창면,면
아산시,4781,실옥동,동
아산시,4782,염치읍,읍
아산시,4783,영인면,면
아산시,4784,온천동,동
아산시,4785,용화동,동
아산시,4786,음봉면,면
아산시,4787,읍내동,동
아산시,4788,인주면,면
아산시,4789,장존동,동
아산시,4790,점양동,동
아산시,4791,좌부동,동
아산시,4792,초사동,동
아산시,4793,탕정면,면
아산시,4794,풍기동,동
예산군,4795,고덕면,면
예산군,4796,광시면,면
예산군,4797,대술면,면
예산군,4798,대흥면,면
예산군,4799,덕산면,면
예산군,4800,봉산면,면
예산군,4801,삽교읍,읍
예산군,4802,신암면,면
예산군,4803,신양면,면
예산군,4804,예산읍,읍
예산군,4805,오가면,면
예산군,4806,응봉면,면
천안시 동남구,4807,광덕면,면
천안시 동남구,4808,구룡동,동
천안시 동남구,4809,구성동,동
천안시 동남구,4810,다가동,동
천안시 동남구,4811,대흥동,동
천안시 동남구,4812,동면,면
천안시 동남구,4813,목천읍,읍
천안시 동남구,4814,문화동,동
천안시 동남구,4815,병천면,면
천안시 동남구,4816,봉명동,동
천안시 동남구,4817,북면,면
천안시 동남구,4818,사직동,동
천안시 동남구,4819,삼룡동,동
천안시 동남구,4820,성남면,면
천안시 동남구,4821,성황동,동
천안시 동남구,4822,수신면,면
천안시 동남구,4823,신방동,동
천안시 동남구,4824,신부동,동
천안시 동남구,4825,쌍용동,동
천안시 동남구,4826,안서동,동
천안시 동남구,4827,영성동,동
천안시 동남구,4828,오룡동,동
천안시 동남구,4829,용곡동,동
천안시 동남구,4830,원성동,동
천안시 동남구,4831,유량동,동
천안시 동남구,4832,청당동,동
천안시 동남구,4833,청수동,동
천안시 동남구,4834,풍세면,면
천안시 서북구,4835,두정동,동
천안시 서북구,4836,백석동,동
천안시 서북구,4837,부대동,동
천안시 서북구,4838,불당동,동
천안시 서북구,4839,성거읍,읍
천안시 서북구,4840,성성동,동
천안시 서북구,4841,성정동,동
천안시 서북구,4842,성환읍,읍
천안시 서북구,4843,신당동,동
천안시 서북구,4844,쌍용동,동
천안시 서북구,4845,업성동,동
천안시 서북구,4846,와촌동,동
천안시 서북구,4847,입장면,면
천안시 서북구,4848,직산읍,읍
천안시 서북구,4849,차암동,동
청양군,4850,남양면,면
청양군,4851,대치면,면
청양군,4852,목면,면
청양군,4853,비봉면,면
청양군,4854,운곡면,면
청양군,4855,장평면,면
청양군,4856,정산면,면
청양군,4857,청남면,면
청양군,4858,청양읍,읍
청양군,4859,화성면,면
태안군,4860,고남면,면
태안군,4861,근흥면,면
태안군,4862,남면,면
태안군,4863,소원면,면
태안군,4864,안면읍,읍
태안군,4865,원북면,면
태안군,4866,이원면,면
태안군,4867,태안읍,읍
홍성군,4868,갈산면,면
홍성군,4869,결성면,면
홍성군,4870,광천읍,읍
홍성군,4871,구항면,면
홍성군,4872,금마면,면
홍성군,4873,서부면,면
홍성군,4874,은하면,면
홍성군,4875,장곡면,면
홍성군,4876,홍동면,면
홍성군,4877,홍북면,면
홍성군,4878,홍북읍,읍
홍성군,4879,홍성읍,읍
괴산군,4880,감물면,면
괴산군,4881,괴산읍,읍
괴산군,4882,문광면,면
괴산군,4883,불정면,면
괴산군,4884,사리면,면
괴산군,4885,소수면,면
괴산군,4886,연풍면,면
괴산군,4887,장연면,면
괴산군,4888,청안면,면
괴산군,4889,청천면,면
괴산군,4890,칠성면,면
단양군,4891,가곡면,면
단양군,4892,단성면,면
단양군,4893,단양읍,읍
단양군,4894,대강면,면
단양군,4895,매포읍,읍
단양군,4896,어상천면,면
단양군,4897,영춘면,면
단양군,4898,적성면,면
보은군,4899,내북면,면
보은군,4900,마로면,면
보은군,4901,보은읍,읍
보은군,4902,산외면,면
보은군,4903,삼승면,면
보은군,4904,속리산면,면
보은군,4905,수한면,면
보은군,4906,장안면,면
보은군,4907,탄부면,면
보은군,4908,회남면,면
보은군,4909,회인면,면
영동군,4910,매곡면,면
영동군,4911,상촌면,면
영동군,4912,심천면,면
영동군,4913,양강면,면
영동군,4914,양산면,면
영동군,4915,영동읍,읍
영동군,4916,용산면,면
영동군,4917,용화면,면
영동군,4918,추풍령면,면
영동군,4919,학산면,면
영동군,4920,황간면,면
옥천군,4921,군북면,면
옥천군,4922,군서면,면
옥천군,4923,동이면,면
옥천군,4924,안남면,면
옥천군,4925,안내면,면
옥천군,4926,옥천읍,읍
옥천군,4927,이원면,면
옥천군,4928,청산면,면
옥천군,4929,청성면,면
음성군,4930,감곡면,면
음성군,4931,금왕읍,읍
음성군,4932,대소면,면
음성군,4933,맹동면,면
음성군,4934,삼성면,면
음성군,4935,생극면,면
음성군,4936,소이면,면
음성군,4937,원남면,면
음성군,4938,음성읍,읍
제천시,4939,강제동,동
제천시,4940,고명동,동
제천시,4941,고암동,동
제천시,4942,교동,동
제천시,4943,금성면,면
제천시,4944,남천동,동
제천시,4945,대랑동,동
제천시,4946,덕산면,면
제천시,4947,동현동,동
제천시,4948,두학동,동
제천시,4949,명동,동
제천시,4950,명지동,동
제천시,4951,모산동,동
제천시,4952,백운면,면
제천시,4953,봉양읍,읍
제천시,4954,산곡동,동
제천시,4955,서부동,동
제천시,4956,송학면,면
제천시,4957,수산면,면
제천시,4958,신동,동
제천시,4959,신백동,동
제천시,4960,신월동,동
제천시,4961,영천동,동
제천시,4962,왕암동,동
제천시,4963,의림동,동
제천시,4964,자작동,동
제천시,4965,장락동,동
제천시,4966,중앙로1가,기타
제천시,4967,중앙로2가,기타
제천시,4968,천남동,동
제천시,4969,청전동,동
제천시,4970,청풍면,면
제천시,4971,하소동,동
제천시,4972,한수면,면
제천시,4973,화산동,동
제천시,4974,흑석동,동
증평군,4975,도안면,면
증평군,4976,증평읍,읍
진천군,4977,광혜원면,면
진천군,4978,덕산읍,읍
진천군,4979,문백면,면
진천군,4980,백곡면,면
진천군,4981,이월면,면
진천군,4982,진천읍,읍
진천군,4983,초평면,면
청원군,4984,가덕면,면
청원군,4985,강내면,면
청원군,4986,남이면,면
청원군,4987,남일면,면
청원군,4988,낭성면,면
청원군,4989,내수읍,읍
청원군,4990,문의면,면
청원군,4991,미원면,면
청원군,4992,북이면,면
청원군,4993,오송읍,읍
청원군,4994,오창읍,읍
청원군,4995,옥산면,면
청원군,4996,현도면,면
청주시 상당구,4997,가덕면,면
청주시 상당구,4998,금천동,동
청주시 상당구,4999,남문로1가,기타
청주시 상당구,5000,남문로2가,기타
청주시 상당구,5001,남일면,면
청주시 상당구,5002,남주동,동
청주시 상당구,5003,낭성면,면
청주시 상당구,5004,내덕동,동
청주시 상당구,5005,대성동,동
청주시 상당구,5006,명암동,동
청주시 상당구,5007,문의면,면
청주시 상당구,5008,문화동,동
청주시 상당구,5009,미원면,면
청주시 상당구,5010,방서동,동
청주시 상당구,5011,북문로1가,기타
청주시 상당구,5012,북문로2가,기타
청주시 상당구,5013,북문로3가,기타
청주시 상당구,5014,사천동,동
청주시 상당구,5015,산성동,동
청주시 상당구,5016,서문동,동
청주시 상당구,5017,서운동,동
청주시 상당구,5018,석교동,동
청주시 상당구,5019,수동,동
청주시 상당구,5020,영동,동
청주시 상당구,5021,영운동,동
청주시 상당구,5022,오동동,동
청주시 상당구,5023,외남동,동
청주시 상당구,5024,외평동,동
청주시 상당구,5025,외하동,동
청주시 상당구,5026,용담동,동
청주시 상당구,5027,용암동,동
청주시 상당구,5028,용정동,동
청주시 상당구,5029,우암동,동
청주시 상당구,5030,운동동,동
청주시 상당구,5031,월오동,동
청주시 상당구,5032,율량동,동
청주시 상당구,5033,정북동,동
청주시 상당구,5034,정상동,동
청주시 상당구,5035,정하동,동
청주시 상당구,5036,주성동,동
청주시 상당구,5037,주중동,동
청주시 상당구,5038,지북동,동
청주시 상당구,5039,탑동,동
청주시 상당구,5040,평촌동,동
청주시 서원구,5041,개신동,동
청주시 서원구,5042,남이면,면
청주시 서원구,5043,모충동,동
청주시 서원구,5044,미평동,동
청주시 서원구,5045,분평동,동
청주시 서원구,5046,사직동,동
청주시 서원구,5047,사창동,동
청주시 서원구,5048,산남동,동
청주시 서원구,5049,성화동,동
청주시 서원구,5050,수곡동,동
청주시 서원구,5051,장성동,동
청주시 서원구,5052,장암동,동
청주시 서원구,5053,죽림동,동
청주시 서원구,5054,현도면,면
청주시 청원구,5055,내덕동,동
청주시 청원구,5056,내수읍,읍
청주시 청원구,5057,북이면,면
청주시 청원구,5058,사천동,동
청주시 청원구,5059,오동동,동
청주시 청원구,5060,오창읍,읍
청주시 청원구,5061,외남동,동
청주시 청원구,5062,외평동,동
청주시 청원구,5063,외하동,동
청주시 청원구,5064,우암동,동
청주시 청원구,5065,율량동,동
청주시 청원구,5066,정북동,동
청주시 청원구,5067,정상동,동
청주시 청원구,5068,정하동,동
청주시 청원구,5069,주성동,동
청주시 청원구,5070,주중동,동
청주시 흥덕구,5071,가경동,동
청주시 흥덕구,5072,강내면,면
청주시 흥덕구,5073,강서동,동
청주시 흥덕구,5074,개신동,동
청주시 흥덕구,5075,남촌동,동
청주시 흥덕구,5076,내곡동,동
청주시 흥덕구,5077,동막동,동
청주시 흥덕구,5078,모충동,동
청주시 흥덕구,5079,문암동,동
청주시 흥덕구,5080,미평동,동
청주시 흥덕구,5081,복대동,동
청주시 흥덕구,5082,봉명동,동
청주시 흥덕구,5083,분평동,동
청주시 흥덕구,5084,비하동,동
청주시 흥덕구,5085,사직동,동
청주시 흥덕구,5086,사창동,동
청주시 흥덕구,5087,산남동,동
청주시 흥덕구,5088,상신동,동
청주시 흥덕구,5089,서촌동,동
청주시 흥덕구,5090,석곡동,동
청주시 흥덕구,5091,석소동,동
청주시 흥덕구,5092,성화동,동
청주시 흥덕구,5093,송절동,동
청주시 흥덕구,5094,송정동,동
청주시 흥덕구,5095,수곡동,동
청주시 흥덕구,5096,수의동,동
청주시 흥덕구,5097,신대동,동
청주시 흥덕구,5098,신봉동,동
청주시 흥덕구,5099,신성동,동
청주시 흥덕구,5100,신전동,동
청주시 흥덕구,5101,신촌동,동
청주시 흥덕구,5102,오송읍,읍
청주시 흥덕구,5103,옥산면,면
청주시 흥덕구,5104,외북동,동
청주시 흥덕구,5105,운천동,동
청주시 흥덕구,5106,원평동,동
청주시 흥덕구,5107,장성동,동
청주시 흥덕구,5108,장암동,동
청주시 흥덕구,5109,정봉동,동
청주시 흥덕구,5110,죽림동,동
청주시 흥덕구,5111,지동동,동
청주시 흥덕구,5112,평동,동
청주시 흥덕구,5113,향정동,동
청주시 흥덕구,5114,현암동,동
청주시 흥덕구,5115,화계동,동
청주시 흥덕구,5116,휴암동,동
충주시,5117,가금면,면
충주시,5118,가주동,동
충주시,5119,교현동,동
충주시,5120,금가면,면
충주시,5121,금릉동,동
충주시,5122,노은면,면
충주시,5123,단월동,동
충주시,5124,달천동,동
충주시,5125,대소원면,면
충주시,5126,동량면,면
충주시,5127,목벌동,동
충주시,5128,목행동,동
충주시,5129,문화동,동
충주시,5130,봉방동,동
충주시,5131,산척면,면
충주시,5132,살미면,면
충주시,5133,성남동,동
충주시,5134,성내동,동
충주시,5135,성서동,동
충주시,5136,소태면,면
충주시,5137,수안보면,면
충주시,5138,신니면,면
충주시,5139,안림동,동
충주시,5140,앙성면,면
충주시,5141,엄정면,면
충주시,5142,연수동,동
충주시,5143,용관동,동
충주시,5144,용두동,동
충주시,5145,용산동,동
충주시,5146,용탄동,동
충주시,5147,종민동,동
충주시,5148,주덕읍,읍
충주시,5149,중앙탑면,면
충주시,5150,지현동,동
충주시,5151,직동,동
충주시,5152,충의동,동
충주시,5153,충인동,동
충주시,5154,칠금동,동
충주시,5155,풍동,동
충주시,5156,호암동,동
